operator,case_id,input_shape,dtype,attrs,value_range,note
SlidingWindowAttentionDecode,83,"[[4, 8, 8, 128], [4, 256, 8, 128], [4, 256, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case83-B4-Sq8-Skv256-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,84,"[[1, 16, 1, 32], [1, 16, 1, 32], [1, 16, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case84-B1-Sq16-Skv16-W4-H1-D32-float32-causalTrue
SlidingWindowAttentionDecode,85,"[[2, 1, 2, 64], [2, 32, 2, 64], [2, 32, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case85-B2-Sq1-Skv32-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,86,"[[1, 2, 4, 80], [1, 64, 4, 80], [1, 64, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case86-B1-Sq2-Skv64-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,87,"[[4, 4, 8, 128], [4, 96, 8, 128], [4, 96, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case87-B4-Sq4-Skv96-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,88,"[[1, 8, 1, 32], [1, 128, 1, 32], [1, 128, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case88-B1-Sq8-Skv128-W64-H1-D32-float16-causalFalse
SlidingWindowAttentionDecode,89,"[[2, 16, 2, 64], [2, 192, 2, 64], [2, 192, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case89-B2-Sq16-Skv192-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,90,"[[1, 1, 4, 80], [1, 256, 4, 80], [1, 256, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case90-B1-Sq1-Skv256-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,91,"[[4, 2, 8, 128], [4, 16, 8, 128], [4, 16, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case91-B4-Sq2-Skv16-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,92,"[[1, 4, 1, 32], [1, 32, 1, 32], [1, 32, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case92-B1-Sq4-Skv32-W16-H1-D32-bfloat16-causalTrue
SlidingWindowAttentionDecode,93,"[[2, 8, 2, 64], [2, 64, 2, 64], [2, 64, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case93-B2-Sq8-Skv64-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,94,"[[1, 16, 4, 80], [1, 96, 4, 80], [1, 96, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case94-B1-Sq16-Skv96-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,95,"[[4, 1, 8, 128], [4, 128, 8, 128], [4, 128, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case95-B4-Sq1-Skv128-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,96,"[[1, 2, 1, 32], [1, 192, 1, 32], [1, 192, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case96-B1-Sq2-Skv192-W4-H1-D32-float32-causalFalse
SlidingWindowAttentionDecode,97,"[[2, 4, 2, 64], [2, 256, 2, 64], [2, 256, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case97-B2-Sq4-Skv256-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,98,"[[1, 8, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case98-B1-Sq8-Skv16-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,99,"[[4, 16, 8, 128], [4, 32, 8, 128], [4, 32, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case99-B4-Sq16-Skv32-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,100,"[[1, 1, 1, 32], [1, 64, 1, 32], [1, 64, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case100-B1-Sq1-Skv64-W64-H1-D32-float16-causalTrue
