operator,case_id,input_shape,dtype,attrs,value_range,note
RotaryEmbeddingDecode,71,"[[4, 1, 12, 48], [4, 1, 8, 48], [1024, 24], [1024, 24], [4, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case71-B4-S1-Hq12-Hk8-D48-R48-bfloat16-tablefloat16-interFalse
RotaryEmbeddingDecode,72,"[[1, 1, 2, 32], [1, 1, 1, 32], [512, 8], [512, 8], [1, 1]]","[""float32"", ""float32"", ""float32"", ""float32"", ""int32""]","{""rotary_dim"": 16, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case72-B1-S1-Hq2-Hk1-D32-R16-float32-tablefloat32-interTrue
RotaryEmbeddingDecode,73,"[[2, 1, 16, 256], [2, 1, 2, 256], [257, 128], [257, 128], [2, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case73-B2-S1-Hq16-Hk2-D256-R256-float16-tablefloat16-interFalse
RotaryEmbeddingDecode,74,"[[3, 1, 4, 192], [3, 1, 4, 192], [128, 96], [128, 96], [3, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case74-B3-S1-Hq4-Hk4-D192-R192-bfloat16-tablefloat16-interTrue
RotaryEmbeddingDecode,75,"[[4, 1, 32, 160], [4, 1, 8, 160], [64, 40], [64, 40], [4, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 80, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case75-B4-S1-Hq32-Hk8-D160-R80-float32-tablefloat16-interFalse
RotaryEmbeddingDecode,76,"[[1, 1, 8, 128], [1, 1, 1, 128], [1024, 64], [1024, 64], [1, 1]]","[""float16"", ""float16"", ""float32"", ""float32"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case76-B1-S1-Hq8-Hk1-D128-R128-float16-tablefloat32-interTrue
RotaryEmbeddingDecode,77,"[[2, 1, 1, 96], [2, 1, 2, 96], [512, 48], [512, 48], [2, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case77-B2-S1-Hq1-Hk2-D96-R96-bfloat16-tablefloat16-interFalse
RotaryEmbeddingDecode,78,"[[3, 1, 12, 80], [3, 1, 4, 80], [257, 20], [257, 20], [3, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 40, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case78-B3-S1-Hq12-Hk4-D80-R40-float32-tablefloat16-interTrue
RotaryEmbeddingDecode,79,"[[4, 1, 2, 64], [4, 1, 8, 64], [128, 32], [128, 32], [4, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case79-B4-S1-Hq2-Hk8-D64-R64-float16-tablefloat16-interFalse
RotaryEmbeddingDecode,80,"[[1, 1, 16, 48], [1, 1, 1, 48], [64, 24], [64, 24], [1, 1]]","[""bfloat16"", ""bfloat16"", ""float32"", ""float32"", ""int64""]","{""rotary_dim"": 48, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case80-B1-S1-Hq16-Hk1-D48-R48-bfloat16-tablefloat32-interTrue
RotaryEmbeddingDecode,81,"[[2, 1, 4, 32], [2, 1, 2, 32], [1024, 8], [1024, 8], [2, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 16, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case81-B2-S1-Hq4-Hk2-D32-R16-float32-tablefloat16-interFalse
RotaryEmbeddingDecode,82,"[[3, 1, 32, 256], [3, 1, 4, 256], [512, 128], [512, 128], [3, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case82-B3-S1-Hq32-Hk4-D256-R256-float16-tablefloat16-interTrue
RotaryEmbeddingDecode,83,"[[4, 1, 8, 192], [4, 1, 8, 192], [257, 96], [257, 96], [4, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case83-B4-S1-Hq8-Hk8-D192-R192-bfloat16-tablefloat16-interFalse
RotaryEmbeddingDecode,84,"[[1, 1, 1, 160], [1, 1, 1, 160], [128, 40], [128, 40], [1, 1]]","[""float32"", ""float32"", ""float32"", ""float32"", ""int32""]","{""rotary_dim"": 80, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case84-B1-S1-Hq1-Hk1-D160-R80-float32-tablefloat32-interTrue
RotaryEmbeddingDecode,85,"[[2, 1, 12, 128], [2, 1, 2, 128], [64, 32], [64, 32], [2, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": 64, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case85-B2-S1-Hq12-Hk2-D128-R64-float16-tablefloat16-interFalse
RotaryEmbeddingDecode,86,"[[3, 1, 2, 96], [3, 1, 4, 96], [1024, 48], [1024, 48], [3, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case86-B3-S1-Hq2-Hk4-D96-R96-bfloat16-tablefloat16-interTrue
RotaryEmbeddingDecode,87,"[[4, 1, 16, 80], [4, 1, 8, 80], [512, 20], [512, 20], [4, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 40, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case87-B4-S1-Hq16-Hk8-D80-R40-float32-tablefloat16-interFalse
RotaryEmbeddingDecode,88,"[[1, 1, 4, 64], [1, 1, 1, 64], [257, 32], [257, 32], [1, 1]]","[""float16"", ""float16"", ""float32"", ""float32"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case88-B1-S1-Hq4-Hk1-D64-R64-float16-tablefloat32-interTrue
RotaryEmbeddingDecode,89,"[[2, 1, 32, 48], [2, 1, 2, 48], [128, 24], [128, 24], [2, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case89-B2-S1-Hq32-Hk2-D48-R48-bfloat16-tablefloat16-interFalse
RotaryEmbeddingDecode,90,"[[3, 1, 8, 32], [3, 1, 4, 32], [64, 8], [64, 8], [3, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 16, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case90-B3-S1-Hq8-Hk4-D32-R16-float32-tablefloat16-interTrue
RotaryEmbeddingDecode,91,"[[4, 1, 1, 256], [4, 1, 8, 256], [1024, 128], [1024, 128], [4, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case91-B4-S1-Hq1-Hk8-D256-R256-float16-tablefloat16-interFalse
RotaryEmbeddingDecode,92,"[[1, 1, 12, 192], [1, 1, 1, 192], [512, 96], [512, 96], [1, 1]]","[""bfloat16"", ""bfloat16"", ""float32"", ""float32"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case92-B1-S1-Hq12-Hk1-D192-R192-bfloat16-tablefloat32-interTrue
RotaryEmbeddingDecode,93,"[[2, 1, 2, 160], [2, 1, 2, 160], [257, 40], [257, 40], [2, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 80, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case93-B2-S1-Hq2-Hk2-D160-R80-float32-tablefloat16-interFalse
RotaryEmbeddingDecode,94,"[[3, 1, 16, 128], [3, 1, 4, 128], [128, 64], [128, 64], [3, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case94-B3-S1-Hq16-Hk4-D128-R128-float16-tablefloat16-interTrue
RotaryEmbeddingDecode,95,"[[4, 1, 4, 96], [4, 1, 8, 96], [64, 32], [64, 32], [4, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": 64, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case95-B4-S1-Hq4-Hk8-D96-R64-bfloat16-tablefloat16-interFalse
RotaryEmbeddingDecode,96,"[[1, 1, 32, 80], [1, 1, 1, 80], [1024, 20], [1024, 20], [1, 1]]","[""float32"", ""float32"", ""float32"", ""float32"", ""int32""]","{""rotary_dim"": 40, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 1023]]",case96-B1-S1-Hq32-Hk1-D80-R40-float32-tablefloat32-interTrue
RotaryEmbeddingDecode,97,"[[2, 1, 8, 64], [2, 1, 2, 64], [512, 32], [512, 32], [2, 1]]","[""float16"", ""float16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 511]]",case97-B2-S1-Hq8-Hk2-D64-R64-float16-tablefloat16-interFalse
RotaryEmbeddingDecode,98,"[[3, 1, 1, 48], [3, 1, 4, 48], [257, 24], [257, 24], [3, 1]]","[""bfloat16"", ""bfloat16"", ""float16"", ""float16"", ""int64""]","{""rotary_dim"": -1, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 256]]",case98-B3-S1-Hq1-Hk4-D48-R48-bfloat16-tablefloat16-interTrue
RotaryEmbeddingDecode,99,"[[4, 1, 12, 32], [4, 1, 8, 32], [128, 8], [128, 8], [4, 1]]","[""float32"", ""float32"", ""float16"", ""float16"", ""int32""]","{""rotary_dim"": 16, ""interleaved"": false}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 127]]",case99-B4-S1-Hq12-Hk8-D32-R16-float32-tablefloat16-interFalse
RotaryEmbeddingDecode,100,"[[1, 1, 2, 256], [1, 1, 1, 256], [64, 32], [64, 32], [1, 1]]","[""float16"", ""float16"", ""float32"", ""float32"", ""int64""]","{""rotary_dim"": 64, ""interleaved"": true}","[[-2, 2], [-2, 2], [-1, 1], [-1, 1], [0, 63]]",case100-B1-S1-Hq2-Hk1-D256-R64-float16-tablefloat32-interTrue
